names,smiles
ZINC000013641812,Cc1cc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)c2c(-c3ccc4c(c3)OCO4)noc2n1
ZINC000022735157,CN1CCN(C(CNC(=O)C(=O)Nc2cc(Cl)ccc2C#N)c2ccc3c(c2)CCCN3C)CC1
ZINC000013811380,N#CC(C(=O)Nc1ccccc1Cl)=c1sc(=Cc2ccccc2Cl)c(=O)n1-c1ccccc1
ZINC000009074082,Fc1ccc(N2CCN(c3nc(Nc4ccc(Cl)cc4)c4nccnc4n3)CC2)cc1
ZINC000057313662,O=C(Nc1cc(Cl)ccc1N1CCN(C(=O)c2ccccc2)CC1)c1ccc2nsnc2c1
ZINC000008871150,CCN1CCN(c2nc3ccccc3nc2C(C#N)S(=O)(=O)c2cccc(Cl)c2)CC1
ZINC000002359138,N#CC(C(=O)OCc1ccccc1)c1nc2ccccc2nc1N1CCN(c2ccc(F)cc2)CC1
ZINC000001583638,CCN(Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O)C(=O)N1CCN(C)CC1
ZINC000013576868,N=c1c(C(=O)NCCc2ccccc2)c(-c2ccccc2)cc2n1CCc1cc3c(cc1-2)OCCCO3
ZINC000033428978,CC1=NN(c2ccc(C)cc2)C(=O)C12Cc1ccc(Cl)cc1N1CCN(c3ncccn3)CC12
ZINC001570001186,Cc1ccc(NC(=O)c2cccc(CN3CCN(C)CC3)c2)cc1N(c1ccncc1)c1ncccn1
ZINC001307258444,N#Cc1ccc(C(=O)N(CCCN2CCN(c3cccc4c3OCCO4)CC2)c2ccccn2)cc1
ZINC000035482592,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cccc(-n3nnc4cccnc43)c2C)CC1
ZINC000008603764,Cc1ccc(NC(=O)N2CCN(c3nnc(C)c4c(C)n(-c5ccccc5)nc34)CC2)cc1Cl
ZINC000009074051,Fc1ccc(Nc2nc(N3CCN(c4cccc(Cl)c4)CC3)nc3nccnc23)cc1
ZINC000008769744,CCOc1ccc(NC(=O)COc2cccc3ccc(N4CCN(c5ccccc5)CC4)nc23)cc1
ZINC000408750475,CNCc1cc(C)nc(Sc2nc3ccc(NC(=O)c4ccccc4)cc3s2)c1C#N
ZINC000017287676,CCN(CC)CCNc1nc(Nc2ccc(Cl)cc2)c2cnn(-c3ccccc3)c2n1
ZINC000101159571,N=c1c(C(=O)NCc2ccccc2Cl)cc2c(=O)n3ccccc3nc2n1CCc1ccccc1
ZINC000009345153,N#CC(C(=O)Nc1ccc(F)cc1)=c1sc(=Cc2ccccc2Cl)c(=O)n1-c1ccccc1
ZINC000585183539,CN1CCN(c2ccc(NC(=O)CN3CCCC3c3ccnc(-c4cccc(Cl)c4)n3)cc2)CC1
ZINC000101359920,CC1=NN(c2ccccc2)C(=O)C1=Cc1cn(CC(O)CNCc2ccccc2)c2ccccc12
ZINC000009528987,Cc1ccc(-c2onc3ccc(C(=O)NCCCN4CCN(c5ccccc5F)CC4)cc23)cc1
ZINC000002386461,CCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2cccc(C)c2C)CC1
ZINC000014884067,CCN1CCN(C(=O)c2ccc(N3CCC(NC(C)Cn4ccc5ccccc54)CC3)cc2)CC1
ZINC000008808605,Cc1c(S(=O)(=O)CCNC(=O)Nc2ccccc2C#N)c2ccccc2n1Cc1ccc(F)cc1
ZINC000021981222,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
ZINC000009354867,CCCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2ccc(F)cc2)CC1
ZINC000409413611,O=C(CC1NC(=O)c2ccccc2NC1=O)Nc1ccc2c(ccn2Cc2ccc(Cl)cc2)c1
ZINC000033309505,Cc1ccc(-c2ccc3nnc(CCC(=O)N4CCN(c5cc(Cl)ccc5C)CC4)n3n2)cc1C
ZINC000067262289,Cc1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5ccccc5Cl)CC4)ccn3n2)cc1C
ZINC000012515899,CCN1CCN(c2ccc(NC(=O)c3c4c(nc5ccccc35)CCN(CC)C4)cc2)CC1
ZINC000095478393,CN(C)CCNc1nc(NCc2ccccc2)c(C#N)c2c1CN(Cc1ccccc1)CC2
ZINC000009266355,O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1c2c(nc3ccccc13)N(c1ccccc1)CC2
ZINC000065362522,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2ccc(Nc3ccccn3)nn2)CC1
ZINC000215740572,O=C(Nc1ccccc1)C(=Cc1cccnc1Cl)C(=O)N1CCN(C=Cc2ccccc2)CC1
ZINC000022714985,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)NCc1ccc(F)cc1
ZINC000012377436,N#Cc1cccc(NC(=O)Cn2c(=O)cc(C(=O)N3CCc4ccccc4C3)c3ccccc32)c1
ZINC000022714966,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)Nc1cccc(F)c1
ZINC000030570487,CC(C)c1c(C(=O)Nc2ccc(N3CCN(C)CC3)nc2)cnn1-c1ccc(Cl)cc1
ZINC000014991205,O=C(Cn1cc2ccccc2n1)NCc1nc(NCc2ccc(F)cc2)c2ccc(Cl)cc2n1
ZINC000015390656,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)Nc1ccc2c(c1)OCCO2
ZINC000013749773,Cc1cccc(NC(=O)C(C#N)=c2sc(=Cc3ccccc3C)c(=O)n2-c2ccccc2C)c1
ZINC000008299955,N#Cc1cccc(-c2ccnc(NC3COC4C(NC(=O)c5ccc(C(F)(F)F)cc5)COC34)n2)c1
ZINC000009346273,N#CC(C(=O)Nc1ccccc1Cl)=c1sc(=CC=Cc2ccccc2)c(=O)n1-c1ccccc1
ZINC000022734375,CN1CCN(C(CNC(=O)C(=O)Nc2cc(Cl)ccc2C#N)c2ccc3c(c2)CCN3C)CC1
ZINC000002190895,CCN(CC)C(=O)CN1C(=O)C2(Nc3ccccc3C(=O)N2c2ccc(Cl)cc2)c2ccccc21
ZINC000013369342,CC(C(=O)N1CCN(c2ccccn2)CC1)n1nc(-c2ccccc2)c2cc(Cl)ccc21
ZINC000009340273,Cc1nc(N2CCN(CC(=O)N(c3ccccc3)c3ccccc3)CC2)c(C#N)c2c1COC(C)(C)C2
ZINC000061715014,CCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000012855860,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccncc3)nc(-c3ccc(Cl)cc3)c2C#N)CC1
ZINC000020449515,Fc1ccc(N2CCN(Cc3nc(NCC4CCCO4)c4ccc(Cl)cc4n3)CC2)cc1
ZINC000009680875,Cc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1NC(=O)N1CCN(c2ccccc2)CC1
ZINC000016914358,CN(C)c1ccc(C(CNC(=O)c2ccc(Cl)cc2)N2CCN(c3ccccc3)CC2)cc1
ZINC000009292317,COc1ccccc1C=c1sc(=C(C#N)C(=O)Nc2ccc(C(C)C)cc2)n(-c2ccccc2)c1=O
ZINC000014974185,CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(F)cc5)CC4)ncn3)cccc2s1
ZINC000009669503,CC(Sc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1)C(=O)Nc1cccc(C#N)c1
ZINC000027527476,CCN(CC)c1ccc(C(=O)Nn2c(-c3cccc(Cl)c3)nc3ccccc3c2=O)cc1
ZINC000027642180,CN(C)c1ccc(C=c2sc(=C(C#N)C(=O)Nc3ccccc3)n(-c3ccccc3)c2=O)cc1
ZINC000013810849,COc1cccc(C=c2sc(=C(C#N)C(=O)Nc3ccc(C(C)C)cc3)n(-c3ccccc3)c2=O)c1
ZINC000016840700,Cc1ccc(Cl)cc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccc4c(c3)OCO4)no2)c1=O
ZINC000012551817,Cc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cnc2c(cnn2Cc2ccccc2)c1
ZINC000002369009,Cc1ccc(C=c2sc(=C(C#N)C(=O)Nc3ccccc3C)n(-c3ccccc3C)c2=O)cc1
ZINC000067601896,Cc1cc(C)n(-c2cc(N3CCN(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)CC3)nc(C)n2)n1
ZINC000002240589,COc1ccccc1C=c1sc(=C(C#N)C(=O)Nc2cccc(Cl)c2)n(-c2ccccc2)c1=O
ZINC000000999495,CN(CCc1ccccn1)C(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)cc1)N2
ZINC000057313723,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1ccc2nsnc2c1
ZINC000009353171,N#CC(C(=O)NC1CCCCC1)c1nc2ccccc2nc1N1CCN(c2ccccc2)CC1
ZINC000257235335,CN1CCN(C(=O)c2cccc(Nc3ncccn3)c2)CC(Cc2cccc3cccnc23)C1
ZINC000022734837,CN1CCN(C(CNC(=O)c2ccc(-c3ccccc3)cc2)c2ccc3c(c2)CCCN3C)CC1
ZINC000002445732,N#CC(C(=O)OCc1ccccc1)c1nc2ccccc2nc1N1CCN(c2ccccc2)CC1
ZINC000016779038,CCOc1ccccc1C=c1sc(=C(C#N)C(=O)Nc2ccccc2C)n(-c2ccccc2)c1=O
ZINC000013625412,N#Cc1c(N2CCN(C(=O)C(=O)NCCc3ccccc3)CC2)nc(-c2ccccc2)c2c1CCCC2
ZINC000032795912,CC(C)c1c(C(=O)Nc2ccc(N3CCN(C)CC3)nc2)cnn1-c1cccc(Cl)c1
ZINC000002807610,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)NCc4ccc(-n5cccn5)cc4)cc3N2)cc1
ZINC000022851319,O=C(NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1)Nc1cccc(Cl)c1
ZINC000408604277,Fc1cccc(Cl)c1COc1ccc(C=NNc2nc(N3CCCC3)nc(N3CCCC3)n2)cc1
ZINC000015776240,O=C(CCc1nnc2ccc(NCc3ccccc3Cl)nn12)N1CCc2ccccc2C1
ZINC000004258868,N#Cc1ccc(C(=O)Nc2ccc3n(c2=O)CC2CC3CN(C(=O)c3ccc4ccccc4c3)C2)cc1
ZINC000035590681,CCc1cccc(C)c1NC(=O)Cn1nc(-c2ccc(F)cc2)c2sc(N3CCCC3)nc2c1=O
ZINC000008836095,CCOc1ccc(CCNC(=O)C(C#N)c2nc3ccccc3nc2N2CCCCC2)cc1OCC
ZINC000013758866,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccccc4)c(=N)n(Cc4ccccc4Cl)c3nc12
ZINC000009074712,Cc1ccc(Nc2nc(N3CCN(c4cccc(Cl)c4)CC3)nc3nccnc23)c(C)c1
ZINC000002429826,CCOc1ccccc1C=c1sc(=C(C#N)C(=O)Nc2cccc(C)c2)n(-c2ccccc2)c1=O
ZINC000067219017,N#Cc1cccc(NC(=O)Cn2nc3c(-c4nc(-c5ccc(Cl)cc5)no4)cccn3c2=O)c1
ZINC000057775041,O=C(Nc1ccccc1)Nc1ccc2c(c1)c(-c1ccc(F)cc1)nn2CC1(O)CCNCC1
ZINC000002416200,COc1ccccc1C=c1sc(=C(C#N)C(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)c1=O
ZINC000013842566,CCN(CC)c1ccc(-n2nc3cc(C)c(NC(=O)c4cccnc4Cl)cc3n2)cc1
ZINC000104297692,Cc1ccc2nc(NC(=O)C(Cc3nc4ccc(Cl)cc4nc3O)=NNC(C)(C)C)sc2c1
ZINC000055414551,N#CC(C(=O)OCc1ccccc1)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1
ZINC000016914348,CN(C)c1ccc(C(CNC(=O)c2ccc(Cl)cc2)N2CCN(c3ccc(F)cc3)CC2)cc1
ZINC000009451718,CC1(C)Cc2c(C#N)c(Nc3ccccc3)n3c(SCC(=O)Nc4nccs4)nnc3c2CO1
ZINC000003264846,N#Cc1ccc(C=Nn2c(-c3ccc4c(c3)NC(=O)CO4)csc2=NCCc2ccccc2)cc1
ZINC001565524238,CC(C)n1cccc1CNC(=O)CCn1c2c(c3ccccc31)CCN1C(=O)c3ccccc3N(C)C21
ZINC000009579792,CN1CCN(c2nc3ccccc3nc2C(C#N)C(=O)NCc2ccc3c(c2)OCO3)CC1
ZINC000100370311,CC(=NN=C1C(=O)Nc2cc(Cl)ccc21)c1c(O)c2ccccc2n(-c2ccccc2)c1=O
ZINC000017120708,Cc1ccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc5c(c4)OCO5)no3)c2=O)cc1Cl
ZINC000011697207,Cc1cccc(Nc2ccc(N3CCN(C(=O)c4ccc(-c5ccccc5)cc4)CC3)nn2)n1
ZINC000011910535,CCN(CC)CCNC(=O)c1c2n(c(C)cc1=O)-c1ccccc1SC(c1ccc(F)c(F)c1)C2
ZINC000036616974,Cc1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2cnn(-c3ccccc3F)c2n1
ZINC001565524641,CN1c2ccccc2C(=O)N2CCc3c(n(CCC(=O)NCCc4ccc(F)cc4)c4ccccc34)C21
ZINC000072373310,Cc1nc(CCn2ncc3ccccc32)cc(NCC2(c3cccc(F)c3)CCOCC2)n1
ZINC000101366248,CC1=NN(c2ccccc2)C(=O)C1=Cc1cn(CC(O)CN(C)Cc2ccccc2)c2ccccc12
ZINC000012273830,COc1cccc(C=c2sc(=C(C#N)C(=O)Nc3ccc(Cl)cc3)n(-c3ccccc3)c2=O)c1
ZINC000057054045,N#CC(C(=O)NC1CCCCC1)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1
ZINC000022227283,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)Nc3ccc(N4CCN(C)CC4)cc3)c12
ZINC000022714934,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)NCc1ccc2c(c1)OCO2
ZINC000013807007,Cc1ccc(C)c(NC(=O)C(C#N)=c2sc(=Cc3ccc(F)cc3)c(=O)n2-c2ccccc2)c1
ZINC000013688478,N#CC(C(=O)Nc1cccc(Cl)c1)=c1sc(=Cc2ccccc2)c(=O)n1-c1ccccc1
ZINC000101350371,CC1=NN(c2ccccc2)C(=O)C1=Cc1cn(CC(O)CNc2ccccc2)c2ccccc12
ZINC000101115379,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccccc4Cl)c(=N)n(Cc4ccccc4)c3nc12
ZINC000022999035,CN(C)c1ccc(C(CNC(=O)C(=O)Nc2ccccc2C#N)N2CCN(c3ccccc3)CC2)cc1
ZINC000053045657,CC(C)c1ccc2nc3ccc(C(=O)NCCN4CCN(c5ccccc5)CC4)cn3c(=O)c2c1
ZINC001775971263,CN1c2ccccc2C(=O)N2CCc3c(n(CCC(=O)NCCc4cccc(F)c4)c4ccccc34)C21
ZINC000022851295,O=C(NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1)Nc1ccc(Cl)cc1
ZINC000009222221,Cc1cccn2c(=O)c3cc(C#N)c(=NC(=O)C=Cc4ccc(Cl)cc4)n(CC4CCCO4)c3nc12
ZINC000032888350,CCN1CCN(c2ccccc2NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1
ZINC000067622436,Cc1nc(N2CCN(C)CC2)cc(N2CCN(C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)CC2)n1
ZINC000016914500,CN(C)c1ccc(C(CNC(=O)c2cccc(Cl)c2)N2CCN(c3ccccc3)CC2)cc1
ZINC000025184766,CC1=NN(c2ccc(Cl)cc2)C(=O)C12Cc1ccccc1N1CCN(Cc3ccccc3)CC12
ZINC000001213172,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N4CCN(c5ccccc5)CC4)cc3N2)cc1
ZINC000006150920,CCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2ccccc2OCC)CC1
ZINC000008710551,CN1CCN(c2ccc(NC(=O)c3ccccc3SCc3ccc(C#N)cc3)cc2)CC1
ZINC000056965557,O=C(NCCn1ncc2c(N3CCN(Cc4ccccc4)CC3)ncnc21)c1ccc2ccccc2c1
ZINC000025184465,CC1=NN(c2ccccc2)C(=O)C12Cc1ccc(Cl)cc1N1CCN(c3ncccn3)CC12
ZINC000001080863,N#Cc1ccc(Oc2nc(Nc3ccccc3F)nc(N3CCc4ccccc4C3)n2)cc1
ZINC000016914490,CN(C)c1ccc(C(CNC(=O)c2cccc(Cl)c2)N2CCN(c3ccc(F)cc3)CC2)cc1
ZINC000009228306,O=C(Cn1c(=O)c(CNc2ccccc2)cc2cc3c(cc21)OCCO3)Nc1ccc(Cl)cc1
ZINC000025184754,CC1=NN(c2ccc(Cl)cc2)C(=O)C12Cc1ccccc1N1CCN(c3ncccn3)CC12
ZINC000101158512,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccccc4Cl)c(=N)n(Cc4ccncc4)c3nc12
ZINC000002390524,COc1ccc(C=c2sc(=C(C#N)C(=O)Nc3ccc(Cl)cc3)n(-c3ccccc3)c2=O)cc1
ZINC000009288921,CCN(CC)c1ccc(CNc2nc(-c3cccnc3)nn2S(=O)(=O)c2ccc(Cl)cc2)cc1
ZINC000009223933,Cc1nn(-c2ccccc2)c2c1C(c1ccc(C#N)cc1)C(NC(=O)c1ccccc1)C(=O)N2
ZINC000020215311,CCn1cc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)c(C(=O)NCCc2ccccc2)n1
ZINC000012247327,Cc1ccc(C(=O)NCCc2nnc3n2CCN(Cc2ccc(N(C)c4ccccc4)cc2)CC3)cc1
ZINC000032666009,CCN1CCN(C(=O)C(C#N)=c2sc(=Cc3cccc(Cl)c3)c(=O)n2-c2ccc(F)cc2)CC1
ZINC000005259185,CN1CCN(c2ccc(-c3cccc(NC(=O)c4ccc5ccccc5c4)c3)nn2)CC1
ZINC000008599516,O=C(Nc1ccc(C(=O)N2CCN(c3ccccc3F)CC2)cc1)c1nsc2ccccc12
ZINC000409289342,CN(C)c1ccc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)c(OCC#N)c1
ZINC000002449660,CCOc1ccc(C=c2sc(=C(C#N)C(=O)Nc3cccc(C)c3)n(-c3ccccc3)c2=O)cc1
ZINC000061868504,C=CCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000013806286,COc1ccc(NC(=O)C(C#N)=c2sc(=Cc3ccccc3Cl)c(=O)n2-c2ccccc2)cc1
ZINC000002231523,COc1ccccc1NC(=O)C(C#N)=c1sc(=Cc2ccc(C(C)C)cc2)c(=O)n1-c1ccccc1
ZINC000009345226,Cc1ccc(NC(=O)C(C#N)=c2sc(=Cc3ccc(F)cc3)c(=O)n2-c2ccccc2)cc1C
ZINC000223718790,CCNC(=O)C(C)N(Cc1ccccc1Cl)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000002425484,COc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CCN(c3ccccc3)CC2)cc1
ZINC000032952178,Cc1cccc(N2CCN(C(=O)c3cccc(Nc4nn5c(=O)c6ccccc6nc5s4)c3)CC2)c1
ZINC000408577645,Cc1cccc(NC(=O)c2cc3cc(Cl)ccc3n2NC(=O)C(=O)NCCc2ccccc2)c1C
ZINC000036705454,Cc1cc(C)n(-c2cc(N3CCN(C(=O)c4c(-c5ccccc5Cl)noc4C)CC3)nc(C)n2)n1
ZINC000000714934,Cc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)N4CCN(c5ccccc5)CC4)c3N2)cc1
ZINC000017190362,O=C(NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1
ZINC000008437142,CC1=C(C(=O)Nc2ccccc2C)C(c2ccc(Cl)c(Cl)c2)n2nc(CCCO)nc2N1
ZINC000072434109,Cc1ccc(Nc2ccc(N3CCN(C(=O)c4ccc(-c5ccccc5)cc4)CC3)nn2)nc1
ZINC000005259170,CN1CCN(c2ccc(-c3cccc(NC(=O)c4cccc5ccccc45)c3)nn2)CC1
ZINC000002240229,COc1ccc(C(C#N)c2nc3ccccc3nc2N2CCN(c3ccc(F)cc3)CC2)cc1
ZINC000014982465,O=c1c(CN2CCN(c3ccccn3)CC2)cc2ccc(Cl)cc2n1CCOc1ccccc1
ZINC000009292299,CCOc1ccc(NC(=O)C(C#N)=c2sc(=Cc3ccc(C)cc3)c(=O)n2-c2ccccc2)cc1
ZINC000001424597,O=c1cccc2n1CC1CC2CN(c2nc(Nc3ccc(Cl)cc3)nc(N3CCCCC3)n2)C1
ZINC000020528782,N#Cc1ccc(C(=O)Nc2ccc(N3CCN(C(=O)C=Cc4ccccc4)CC3)cc2)c(F)c1
ZINC000020614393,N#Cc1ccccc1NC(=O)C(=O)NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1
ZINC000069599081,CCNc1nc(SCC(=O)Nc2c(C#N)c3c(n2CC2CCCO2)CCCC3)nc2ccccc12
ZINC000003011247,O=C(c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2)N1CCN(c2ccccc2)CC1
ZINC000001370858,O=C(Nc1cccc(F)c1)N1CCN(c2ncnc3c(-c4ccc(Cl)cc4)nsc23)CC1
ZINC000012377433,O=C(Cn1c(=O)cc(C(=O)N2CCc3ccccc3C2)c2ccccc21)Nc1ccc(Cl)cc1
ZINC000022068003,CCN1CCN(c2ccc(NC(=O)c3cc(C(C)C)nc4c3cnn4C(C)C)c(C)c2)CC1
ZINC000223762761,CCNC(=O)C(C)N(Cc1ccc(Cl)cc1)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000025184479,CC1=NN(c2ccccc2)C(=O)C12Cc1ccc(Cl)cc1N1CCN(Cc3ccccc3)CC12
ZINC000009345234,CCOc1ccc(NC(=O)C(C#N)=c2sc(=CC=Cc3ccccc3)c(=O)n2-c2ccccc2)cc1
ZINC000009291544,N#CC(C(=O)Nc1ccccc1)=c1sc(=Cc2ccccc2Cl)c(=O)n1-c1ccccc1
ZINC000021182488,CCN(CC)CCCn1c(SCC(=O)Nc2ccc(C#N)c(Cl)c2)nc2ccccc2c1=O
ZINC000013811026,N#CC(C(=O)Nc1ccccc1)=c1sc(=Cc2ccc(Cl)cc2)c(=O)n1-c1ccccc1
ZINC000014973540,Cc1ccn(CC(=O)N(Cc2ccc3c(c2)OCO3)Cc2cc3ccc(Cl)cc3nc2N(C)C)n1
ZINC000225862488,CC1Cc2cccc3c(=O)c(C(=O)NCCNc4ccnc5cc(Cl)ccc45)cn1c23
ZINC000408580379,Cc1cccc(C)c1NC(=O)c1cc2cc(Cl)ccc2n1NC(=O)C(=O)NCCc1ccccc1
ZINC000022714970,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)Nc1ccc(F)cc1
ZINC000036615811,Cc1cc(C(=O)NCc2ccccc2N2CCCC2)c2c(C)nn(Cc3ccccc3)c2n1
ZINC000067219442,N#Cc1cccc(NC(=O)Cn2nc3c(-c4nc(-c5cccc(Cl)c5)no4)cccn3c2=O)c1
ZINC000585292751,N#Cc1cnc(Nc2cccc(C3CCCN3Cc3cc(Cl)c4c(c3)OCCCO4)n2)s1
ZINC000030948410,Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3ccc4nsnc4c3)cc2)CC1
ZINC000012041992,COc1ccc(NC(=O)C(C#N)=c2sc(=Cc3ccc(Cl)cc3)c(=O)n2-c2ccccc2)cc1
ZINC000001370852,O=C(Nc1ccc(F)cc1)N1CCN(c2ncnc3c(-c4ccc(Cl)cc4)nsc23)CC1
ZINC000017042605,Cc1ccc(Nc2cc(C)nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)n2)cc1
ZINC000039427851,CCN(CC)c1ccc(C2C(C(=O)Nc3ccc(Cl)cc3)=C(C)Nc3ncnn32)cc1
ZINC000008623362,Cc1nc(-c2ccc(F)cc2)cc(C2CN3CCC2CC3CNC(=O)Nc2cccc(C#N)c2)n1
ZINC000009225122,O=C(Cn1c(=O)c(CNc2ccccc2)cc2cc3c(cc21)OCCO3)Nc1cccc(Cl)c1
ZINC000035292139,CCc1ccccc1NC(=O)N1CCCN(c2nc3cc4c(cc3cc2C#N)OCO4)CC1
ZINC000036709095,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)Nc3ccccc3C(F)(F)F)cc12
ZINC000020574512,CCN1CCN(Cc2ccc(Nc3ncnc4onc(-c5ccc(F)cc5)c34)cc2)CC1
ZINC000013806315,Cc1ccc(C)c(NC(=O)C(C#N)=c2sc(=CC=Cc3ccccc3)c(=O)n2-c2ccccc2)c1
ZINC000049625220,CCC(C)COC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(C=Cc2ccccc2)CC1
ZINC000023318345,CN1CCN(c2ccc(CNC(=O)Cn3c(-c4ccccc4)cc4ccccc43)cn2)CC1
ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ZINC000067622721,Cc1cccc(Nc2ccc(N3CCN(C(=O)c4sc(-c5ccccc5)nc4C)CC3)nn2)n1
ZINC000222927253,CCNC(=O)C(C)N(Cc1cccc(Cl)c1)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000009065796,CC1CC(C)CN(c2nc3ccccc3nc2C(C#N)C(=O)NCc2ccc3c(c2)OCO3)C1
ZINC000016914599,CN(C)c1ccc(C(CNC(=O)c2ccccc2Cl)N2CCN(c3ccccc3)CC2)cc1
ZINC000013114237,O=C(CCc1nc(-c2ccc(Cl)cc2)no1)Nc1cccc(-c2nnc3n2CCCCC3)c1
ZINC000009712020,O=C(CCc1nc(-c2ccc(Cl)cc2)no1)Nc1ccc(-c2nnc3n2CCCCC3)cc1
ZINC000013811428,Cc1ccc(NC(=O)C(C#N)=c2sc(=CC=Cc3ccccc3)c(=O)n2-c2ccccc2)cc1C
ZINC000005259425,CN1CCN(c2ccc(-c3ccc(NC(=O)c4cccc5ccccc45)cc3)nn2)CC1
ZINC000299803194,O=C(Nc1ccc(N2CCC(NCc3nc(-c4ccccc4)no3)CC2)cc1)c1ccccc1F
ZINC000021395507,CN1CCN(c2ccc(Cl)cc2NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCC3)CC1
ZINC000002211400,COc1ccccc1NC(=O)C(C#N)=c1sc(=Cc2ccccc2Cl)c(=O)n1-c1ccccc1
ZINC000009212220,Cc1ccc(Nc2nc(N3CCN(c4cccc(Cl)c4)CC3)nc3c2cnn3C)cc1C
ZINC000009074521,Cc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3nccnc23)cc1C
ZINC000011870979,O=C1CCC(CCC(=O)N2CCN(c3ncc4ccccc4n3)CC2)(Cc2ccc(Cl)cc2)N1
ZINC000020151186,N#Cc1cc2cc3c(cc2nc1NCCNC(=O)Nc1ccccc1-c1ccccc1)OCO3
ZINC000002344269,C=CCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2cccc(Cl)c2)CC1
ZINC000002284662,CC(C)CN(CC(C)C)c1nc2ccccc2nc1C(C#N)C(=O)NCCc1ccccc1
ZINC000009424739,Cc1ccc(NC(=O)C(C#N)=c2sc(=Cc3ccccc3C)c(=O)n2-c2ccc(C)cc2)cc1
ZINC000101220264,N=c1c(C(=O)NCc2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccccc1Cl
